,e1,e2,intensity
GEM<->SLPI,GEM,SLPI,0.2747480054192028
DAP<->DHFR,DAP,DHFR,0.27470588980604027
MTHFR<->NFI,MTHFR,NFI,0.2746987507859737
ADC<->SCFV,ADC,SCFV,0.2746392094358056
CEA<->KERATIN,CEA,KERATIN,0.2746388899911768
CF<->CRP,CF,CRP,0.2745515007574278
GGT<->MCC,GGT,MCC,0.27452822695603707
SCFV<->TNC,SCFV,TNC,0.27451771008129805
CIT<->PREP,CIT,PREP,0.2744696615017336
ITPA<->TRO,ITPA,TRO,0.27446874828365225
NRM<->REL,NRM,REL,0.2744476763217245
AE<->HR,AE,HR,0.27440890615865027
GCA<->RORC,GCA,RORC,0.27434420620208805
ISCU<->MMD,ISCU,MMD,0.2743384096794648
HRG<->REST,HRG,REST,0.2743045345593029
GPCR<->TPA,GPCR,TPA,0.2742889683388867
AFM<->PPL,AFM,PPL,0.2742749317989751
GA<->IMPDH,GA,IMPDH,0.2741571947245633
CPE<->TPR,CPE,TPR,0.27407143077229595
EPOR<->PFP,EPOR,PFP,0.2740527656422943
APS<->CEBPD,APS,CEBPD,0.27404312726397373
GTT<->MMD,GTT,MMD,0.27400862399215214
CPE<->DBP,CPE,DBP,0.27391754800266843
ADC<->HEEL,ADC,HEEL,0.2739007125791827
GAL<->LAT,GAL,LAT,0.27382884123764056
MTAP<->VIM,MTAP,VIM,0.2737216497096837
TAT<->TF,TAT,TF,0.2736898791388564
CBL<->LIM,CBL,LIM,0.2736671745927589
GCG<->TXNIP,GCG,TXNIP,0.27359418243643174
MPO<->SCD,MPO,SCD,0.27351682573640373
PTP<->XB,PTP,XB,0.27347657308344875
NGF<->PROLACTIN,NGF,PROLACTIN,0.2734525647105486
LCT<->PTPA,LCT,PTPA,0.2734314728383194
HRK<->LCT,HRK,LCT,0.27339784473377743
NTM<->POLE,NTM,POLE,0.27334135488817696
EBP<->TNC,EBP,TNC,0.273323886370348
AVP<->HRC,AVP,HRC,0.27331214887750394
ACT<->SCL,ACT,SCL,0.2732751530598668
ARNT<->TRA,ARNT,TRA,0.2732620642543028
GAA<->SCFV,GAA,SCFV,0.27324390167945617
ADC<->EGF,ADC,EGF,0.2731842681196707
GDA<->NMI,GDA,NMI,0.27315264676161244
BAK<->SCL,BAK,SCL,0.2731156496279729
ALK<->HRK,ALK,HRK,0.273103107339639
LYN<->NFI,LYN,NFI,0.2730912909553721
NANOG<->NLN,NANOG,NLN,0.27305649144574706
ATIII<->SMO,ATIII,SMO,0.2729654055998921
AFP<->CNP,AFP,CNP,0.27295815364625026
CEA<->MTF,CEA,MTF,0.272939221459584
POLI<->PRKDC,POLI,PRKDC,0.2728782993804988
ADC<->HD,ADC,HD,0.272862515071305
HLA<->IGM,HLA,IGM,0.272854031276573
BLM<->CIT,BLM,CIT,0.27284154688416123
GAN<->HRK,GAN,HRK,0.27281118362323376
TXNIP<->VWF,TXNIP,VWF,0.27281081315989253
BHMT<->MIP,BHMT,MIP,0.272804860600383
ATM<->DAP,ATM,DAP,0.27275208714326304
ATM<->PALM,ATM,PALM,0.272745094129554
ADA<->MAG,ADA,MAG,0.2726827035600049
APS<->NPB,APS,NPB,0.27267244399016605
ATF<->SDHD,ATF,SDHD,0.27265849143147547
CROP<->MVK,CROP,MVK,0.27264682758388287
CEA<->EGFR,CEA,EGFR,0.2726225521153958
DBP<->TPO,DBP,TPO,0.272611594961501
MLN<->SST,MLN,SST,0.27261133250049674
PREB<->RET,PREB,RET,0.27258515704849196
BF<->TPO,BF,TPO,0.27257644658387725
LBP<->MTF,LBP,MTF,0.27256324037663093
MTHFR<->PNN,MTHFR,PNN,0.27255525545624987
MLN<->XG,MLN,XG,0.2725382569638828
GCL<->TCRG,GCL,TCRG,0.2724900524121265
PRL<->PTH,PRL,PTH,0.2724349712194182
BID<->CPM,BID,CPM,0.2723949949222948
MTHFR<->ZNF,MTHFR,ZNF,0.2723475731628465
MUCIN<->TPR,MUCIN,TPR,0.272346387682857
IK<->TF,IK,TF,0.27231419868263973
DBP<->TRO,DBP,TRO,0.27225445794315317
CEL<->MIA,CEL,MIA,0.2721495149716667
PAM<->TCRG,PAM,TCRG,0.272126650517925
NGF<->ORF,NGF,ORF,0.2720845002198197
CRP<->MVD,CRP,MVD,0.272050371372866
HGF<->PNN,HGF,PNN,0.2719371061776586
ATIII<->GGH,ATIII,GGH,0.271932356879869
GGT<->TYR,GGT,TYR,0.27192699161032996
CW<->MIF,CW,MIF,0.27177980314039424
CAD<->HRC,CAD,HRC,0.27177377595277663
PNP<->XIAP,PNP,XIAP,0.2717572597160746
AGT<->MTHFR,AGT,MTHFR,0.2717257515446278
ER<->SA,ER,SA,0.27171904702551924
NTM<->SON,NTM,SON,0.27169394600046043
CLOCK<->VIT,CLOCK,VIT,0.2716656389001693
MLN<->TPR,MLN,TPR,0.27166344269869835
AVP<->TXNIP,AVP,TXNIP,0.2716449800325362
AFM<->DAP,AFM,DAP,0.27163666741194054
GAG<->POL,GAG,POL,0.2716353419513865
ALB<->ECD,ALB,ECD,0.271630274432932
PC<->SA,PC,SA,0.2715984905197386
APC<->PRKDC,APC,PRKDC,0.27154297315682785
CPD<->GAG,CPD,GAG,0.27148396458456797
HDX<->WAC,HDX,WAC,0.27147069747607355
HUD<->MALL,HUD,MALL,0.2714107767061789
HLF<->POL,HLF,POL,0.2714101734658362
POL<->RET,POL,RET,0.27132187677274083
MTF<->TANK,MTF,TANK,0.27129003558536663
AFM<->VWF,AFM,VWF,0.2712615349043561
GPI<->TPMT,GPI,TPMT,0.27124639896586183
AHR<->ASPA,AHR,ASPA,0.27119097218624527
DHFR<->SHB,DHFR,SHB,0.27117728633653165
AFM<->MIP,AFM,MIP,0.27114906302485514
FLT<->MCC,FLT,MCC,0.2711419466073267
CLOCK<->GGT,CLOCK,GGT,0.2710790447156444
DBT<->TRA,DBT,TRA,0.2710234676038856
JK<->MUT,JK,MUT,0.27099580779977284
EMB<->PTP,EMB,PTP,0.27096982739750003
ATM<->LIF,ATM,LIF,0.2709505808445232
GAN<->NPB,GAN,NPB,0.2709244850302242
HUD<->MMD,HUD,MMD,0.2708790849850914
AGL<->NBC,AGL,NBC,0.2708218563271404
EBP<->GAG,EBP,GAG,0.2707605080981696
ARC<->DBP,ARC,DBP,0.2706694803061814
CW<->MVD,CW,MVD,0.27056851044489844
FER<->MTF,FER,MTF,0.2705672027947081
LTA<->VWF,LTA,VWF,0.2705442925371488
DST<->EBP,DST,EBP,0.2704599099944684
BAK<->TTL,BAK,TTL,0.2704314892934841
TCRG<->TRO,TCRG,TRO,0.2704067958547752
LCK<->VIT,LCK,VIT,0.2703986244916695
HEEL<->PNN,HEEL,PNN,0.2703764904255615
HF<->SAT,HF,SAT,0.2702970280033245
DST<->KY,DST,KY,0.2702853118677906
IGHD<->MTHFR,IGHD,MTHFR,0.2702595441168435
HEXA<->NMI,HEXA,NMI,0.27019291751740104
DHFR<->POLI,DHFR,POLI,0.27017753528861665
HEEL<->ITPA,HEEL,ITPA,0.27013913035671205
MB<->PREB,MB,PREB,0.27010391026267316
AGT<->COIL,AGT,COIL,0.270083316400116
ECD<->PFP,ECD,PFP,0.2700276997681293
NET<->WIRE,NET,WIRE,0.26999036204843335
GALT<->TPR,GALT,TPR,0.269988400664738
FADD<->NCA,FADD,NCA,0.26994072473183656
DHFR<->EGF,DHFR,EGF,0.2699250843602252
CDA<->MIF,CDA,MIF,0.26991791633658113
EED<->MSN,EED,MSN,0.2698685472802812
BF<->PROC,BF,PROC,0.2698206594654087
NLN<->RICTOR,NLN,RICTOR,0.2698109405530253
ERG<->JUN,ERG,JUN,0.269755516569065
LPL<->VIP,LPL,VIP,0.26966222543906204
CRK<->LCT,CRK,LCT,0.26960506195916645
PEMT<->TANK,PEMT,TANK,0.2695652398063928
RD<->SI,RD,SI,0.2695293568972113
CW<->PDC,CW,PDC,0.2694842791242894
END<->HCR,END,HCR,0.26943710159432455
ARC<->CAD,ARC,CAD,0.26942231033343506
ALB<->NGF,ALB,NGF,0.26927541489616635
TPMT<->VIP,TPMT,VIP,0.2692624279238243
GLA<->PAM,GLA,PAM,0.26923948123023406
PROC<->TRO,PROC,TRO,0.26918579992575364
EBP<->VIT,EBP,VIT,0.269181606232009
GCA<->PPL,GCA,PPL,0.2691803248550356
AGL<->HEX,AGL,HEX,0.2690604332520046
BHMT<->MTP,BHMT,MTP,0.26904582350665546
HDX<->TXNIP,HDX,TXNIP,0.269016048404543
BHMT<->MAL,BHMT,MAL,0.26894893212988774
HDX<->SRF,HDX,SRF,0.2689340654398725
CCK<->IGM,CCK,IGM,0.2689171465657014
CSK<->STIL,CSK,STIL,0.26891325785438075
GCL<->IVL,GCL,IVL,0.2687857031496136
GRN<->PTP,GRN,PTP,0.2687830045274938
MTR<->SI,MTR,SI,0.2687673685233557
FER<->SSB,FER,SSB,0.2687505165441221
GPI<->TEC,GPI,TEC,0.268701817475378
LYN<->PRKDC,LYN,PRKDC,0.26868738575352913
NGF<->RET,NGF,RET,0.2686757294521955
HRK<->PDGFRB,HRK,PDGFRB,0.2686551109651002
BHMT<->PPL,BHMT,PPL,0.2686350420005916
CAD<->TRIO,CAD,TRIO,0.268611746993087
CBFB<->SST,CBFB,SST,0.26860577832671684
EGFR<->SA,EGFR,SA,0.268448447135732
MALL<->MIA,MALL,MIA,0.268422975496286
CP<->RD,CP,RD,0.2684100226815022
ECD<->ZNF,ECD,ZNF,0.268405840733655
FEV<->ZA,FEV,ZA,0.2684043813782525
GAA<->SHB,GAA,SHB,0.2683922087370739
FLT<->MTAP,FLT,MTAP,0.26838421254699824
MIA<->NANOG,MIA,NANOG,0.26836735881139473
ADA<->GAA,ADA,GAA,0.268344328041404
CAT<->MCC,CAT,MCC,0.2683290860449625
ENG<->HDX,ENG,HDX,0.26829348777862716
IGHV<->UBC,IGHV,UBC,0.2682774716169318
BHMT<->HBM,BHMT,HBM,0.2681883980568468
IGHV<->PKM,IGHV,PKM,0.2681804946832699
DBT<->HEX,DBT,HEX,0.26818041849353047
DBP<->PROC,DBP,PROC,0.2681738432332711
END<->NET,END,NET,0.26810663477505264
CPD<->SCFV,CPD,SCFV,0.26807653769788
LTA<->TRO,LTA,TRO,0.26803879586613105
GCA<->PEMT,GCA,PEMT,0.2680174412476291
APC<->IGM,APC,IGM,0.26800618217212396
AMT<->IMPDH,AMT,IMPDH,0.26796057874424867
LOX<->PRKDC,LOX,PRKDC,0.26792129372913215
HBM<->TPMT,HBM,TPMT,0.2678613943036745
ATM<->PML,ATM,PML,0.2678358756600871
GAG<->SSB,GAG,SSB,0.2678355635143712
LAT<->MAL,LAT,MAL,0.2678038629566256
PROC<->VIP,PROC,VIP,0.2677734102952558
CP<->REL,CP,REL,0.2677656916636573
AHR<->CS,AHR,CS,0.2677563167650173
MTF<->TYR,MTF,TYR,0.2676983722780077
DO<->END,DO,END,0.2676553527179397
MIF<->NGF,MIF,NGF,0.26761702118560127
PNN<->SAT,PNN,SAT,0.2675744223636034
DAP<->HBM,DAP,HBM,0.26756456189919636
AHRR<->GSA,AHRR,GSA,0.26753871859060724
RORC<->TRA,RORC,TRA,0.2675034002219258
END<->SRR,END,SRR,0.26749247673971266
ER<->FADD,ER,FADD,0.2674862959884346
DHFR<->EPOR,DHFR,EPOR,0.26746009305192225
GAG<->VIM,GAG,VIM,0.2674394556672402
ELL<->MALL,ELL,MALL,0.26743066433920126
PAM<->TPA,PAM,TPA,0.26738488598570165
HP<->NOV,HP,NOV,0.26732565424461097
HR<->WHITE,HR,WHITE,0.2673165581809318
FLT<->GGT,FLT,GGT,0.26729889789086986
CRH<->FEV,CRH,FEV,0.2672633411055439
APC<->CPD,APC,CPD,0.26724934555044494
ENG<->KY,ENG,KY,0.2672128157683276
CEA<->TPR,CEA,TPR,0.267187268251235
CASK<->CEL,CASK,CEL,0.267133991060992
COIL<->LAT,COIL,LAT,0.2671270275771053
GALT<->PRL,GALT,PRL,0.2671252112210541
HEEL<->LAT,HEEL,LAT,0.26712039490049166
PTER<->SI,PTER,SI,0.267107129983655
MTHFR<->VIT,MTHFR,VIT,0.26709820904137044
CBFB<->MVK,CBFB,MVK,0.2670956567301311
COMP<->KY,COMP,KY,0.26707622811831433
LIM<->TNF,LIM,TNF,0.2670745574206516
ECD<->LCK,ECD,LCK,0.26702429132454375
PAM<->PROC,PAM,PROC,0.2670140021909278
AMT<->PC,AMT,PC,0.2669665267125898
PTEN<->TPO,PTEN,TPO,0.26687133485118686
GAPDH<->JK,GAPDH,JK,0.2668295205058435
BCR<->MHC,BCR,MHC,0.26676836462242975
PGP<->PKM,PGP,PKM,0.2667661617011864
GPI<->KY,GPI,KY,0.2667426283179369
HBM<->MCC,HBM,MCC,0.2667263911105888
FGA<->INA,FGA,INA,0.2666843993916789
HDX<->PPL,HDX,PPL,0.26662002086494163
TPA<->VIM,TPA,VIM,0.2665834299437178
FGA<->TIE,FGA,TIE,0.2665151161562923
IMPDH<->MVD,IMPDH,MVD,0.26647183915499756
HAL<->MLL,HAL,MLL,0.2664591869690016
MLL<->SCL,MLL,SCL,0.26644954727750175
HF<->LRP,HF,LRP,0.2664272105020569
AR<->HDC,AR,HDC,0.2663376503521568
CAD<->DAP,CAD,DAP,0.26629457007593305
LBP<->SRF,LBP,SRF,0.2662826525066014
HBM<->RHD,HBM,RHD,0.2662725924457262
KMO<->TG,KMO,TG,0.266238867076559
IMPACT<->S,IMPACT,S,0.26623084454561446
LRP<->MCC,LRP,MCC,0.26622604664595684
CAT<->PRL,CAT,PRL,0.26614488958588606
AGL<->AURKB,AGL,AURKB,0.26613284170331436
DAP<->TRO,DAP,TRO,0.2661227846821903
DAP<->MAG,DAP,MAG,0.2660352166329477
MAL<->MLN,MAL,MLN,0.2660028108524347
CEL<->NANOG,CEL,NANOG,0.26598820425374387
AHR<->TRIO,AHR,TRIO,0.2659412959648415
CAMP<->CSK,CAMP,CSK,0.26594079594504133
NOG<->STIL,NOG,STIL,0.26591555675578954
GCL<->VEGF,GCL,VEGF,0.26590222548560005
ASS<->HRG,ASS,HRG,0.26589924068256815
BHMT<->GALT,BHMT,GALT,0.26585630437817226
AGA<->APP,AGA,APP,0.2657899623399952
HRG<->NET,HRG,NET,0.2657693797052031
TPR<->ZA,TPR,ZA,0.2657618766136169
BMF<->HD,BMF,HD,0.2657433593511346
ALB<->CAD,ALB,CAD,0.2657063603854146
ASPA<->CRH,ASPA,CRH,0.2657061561664298
GSR<->TIE,GSR,TIE,0.2656999359400832
HRK<->HUD,HRK,HUD,0.26569934830268455
HDX<->NUMB,HDX,NUMB,0.2656547545084626
HRK<->INA,HRK,INA,0.26562485590058016
PFP<->TEC,PFP,TEC,0.26559543649215217
NOG<->TNC,NOG,TNC,0.26556685027145494
AFM<->BF,AFM,BF,0.2655636954779366
DOHH<->TST,DOHH,TST,0.26549436352848715
FYN<->TEC,FYN,TEC,0.26549283727869155
STIL<->VWF,STIL,VWF,0.2654660084034619
RRAD<->SYK,RRAD,SYK,0.2654540922785319
MAG<->TPMT,MAG,TPMT,0.2654178315567598
CEA<->TPO,CEA,TPO,0.26541531695662196
RARA<->VWF,RARA,VWF,0.26533361762478697
KIT<->TNF,KIT,TNF,0.2653287059190755
CIR<->PDF,CIR,PDF,0.26532681042431466
DST<->GCG,DST,GCG,0.2653230457661176
AVP<->IVL,AVP,IVL,0.26526423654077413
CROP<->ENG,CROP,ENG,0.26525996413777625
EGF<->RET,EGF,RET,0.2652508055948999
MIF<->NET,MIF,NET,0.2652434484769391
AMT<->PAP,AMT,PAP,0.2652227916842058
GCG<->LTA,GCG,LTA,0.26521315760069647
MHC<->RHO,MHC,RHO,0.265176024192207
MET<->SRR,MET,SRR,0.26509424328201253
LRP<->REST,LRP,REST,0.26508470582500077
ALK<->SKI,ALK,SKI,0.26506061734714387
PAP<->SA,PAP,SA,0.26505267237544883
BPI<->MALL,BPI,MALL,0.26497696175581087
AGL<->CIT,AGL,CIT,0.26497002010734066
BAD<->MHC,BAD,MHC,0.2649108233164469
ARNT<->CEBPD,ARNT,CEBPD,0.26490247111612575
HDX<->PRL,HDX,PRL,0.2648856823599352
PC<->TAT,PC,TAT,0.26484139937874634
LIM<->MYC,LIM,MYC,0.26479067341857193
CAMP<->NCA,CAMP,NCA,0.26472674013402997
ADC<->MCC,ADC,MCC,0.2647244760298587
IVD<->PRL,IVD,PRL,0.26471780655050253
CF<->DO,CF,DO,0.2646776361413206
PBR<->PROC,PBR,PROC,0.26464417187002814
APP<->NOV,APP,NOV,0.26460657752758276
DO<->PGR,DO,PGR,0.2645833878451525
KY<->LBP,KY,LBP,0.2645817690848471
CPD<->MPO,CPD,MPO,0.26457806679484785
LAT<->TEC,LAT,TEC,0.26454449330719554
NANOG<->PDGFRB,NANOG,PDGFRB,0.2643982872753788
MAF<->TAT,MAF,TAT,0.2643927462255983
GAG<->NGF,GAG,NGF,0.26427631710756744
POLE<->XG,POLE,XG,0.26425145699951885
EGFR<->MTHFR,EGFR,MTHFR,0.2642182514350665
HEEL<->MTP,HEEL,MTP,0.2642081352464244
PML<->PTER,PML,PTER,0.26418502387988635
PKM<->PTPA,PKM,PTPA,0.26415334936634766
CAT<->DST,CAT,DST,0.2641071411411208
MIA<->TESMIN,MIA,TESMIN,0.26407220665708875
FER<->XIAP,FER,XIAP,0.26403286170302975
EBP<->IMPDH,EBP,IMPDH,0.2639639807994649
ALK<->SHMT,ALK,SHMT,0.2639572221166451
NMI<->PKM,NMI,PKM,0.26395342890240214
ADA<->ITPA,ADA,ITPA,0.26395311160056767
CEA<->MPI,CEA,MPI,0.2639477981962046
DAP<->VIP,DAP,VIP,0.26391550680300685
POLI<->STIL,POLI,STIL,0.26390773528520933
GAPDH<->PRKDC,GAPDH,PRKDC,0.2639008171637695
FER<->PROC,FER,PROC,0.2638971237585625
ACR<->TG,ACR,TG,0.2638723062397347
PILOT<->RD,PILOT,RD,0.26386665876126797
IMPACT<->PILOT,IMPACT,PILOT,0.2638521685547492
EPO<->PKM,EPO,PKM,0.2637775465582994
CBP<->NUDC,CBP,NUDC,0.2637722607341546
AGL<->LCT,AGL,LCT,0.2637722491471754
SHB<->TPMT,SHB,TPMT,0.2637326156296156
DOHH<->SST,DOHH,SST,0.2637036237012304
LIF<->PNN,LIF,PNN,0.26368778934179904
CPE<->PAM,CPE,PAM,0.2636256265175772
HEEL<->PTH,HEEL,PTH,0.26359224776442236
ADA<->ARC,ADA,ARC,0.26359179390987664
HCR<->TH,HCR,TH,0.26357371392614937
ADC<->PAP,ADC,PAP,0.2635595260048333
DBP<->NCA,DBP,NCA,0.26354408395346446
DST<->TRE,DST,TRE,0.26354300898098465
ATM<->FYN,ATM,FYN,0.26349557236072213
CLOCK<->KY,CLOCK,KY,0.263489304274553
KL<->SELL,KL,SELL,0.26346268985651183
HEX<->NCSTN,HEX,NCSTN,0.2634623512686145
HF<->HGF,HF,HGF,0.2634597846584661
BID<->GLA,BID,GLA,0.26339748615052394
LOX<->SRC,LOX,SRC,0.2633331526912708
HR<->SI,HR,SI,0.26333163948909527
SYK<->VCAN,SYK,VCAN,0.2632830120224154
GAPDH<->IVD,GAPDH,IVD,0.2632802855922599
FADD<->POLI,FADD,POLI,0.2632194736773499
CW<->MCC,CW,MCC,0.2632100488783593
ATF<->MALL,ATF,MALL,0.2631476337262111
ECD<->SAT,ECD,SAT,0.263119430138654
MIP<->TYR,MIP,TYR,0.2631024044378188
FGA<->MTRR,FGA,MTRR,0.26307528956272946
FGA<->NCSTN,FGA,NCSTN,0.26303955876312096
GCA<->VIT,GCA,VIT,0.26297160848631634
EED<->PREP,EED,PREP,0.2629687694179524
GGT<->MAL,GGT,MAL,0.2629455731748307
PRKDC<->PROLACTIN,PRKDC,PROLACTIN,0.26292687307444246
ITPA<->JK,ITPA,JK,0.2629057855025226
AR<->CRH,AR,CRH,0.26290499911548554
FLT<->TPA,FLT,TPA,0.26283448346361665
ET<->PNN,ET,PNN,0.26277280236096157
AGT<->ZNF,AGT,ZNF,0.2627512842809417
CELL<->IK,CELL,IK,0.2627508186021249
PPL<->STIL,PPL,STIL,0.26271794996961784
BHMT<->TCRG,BHMT,TCRG,0.2627128472621426
GCG<->GLA,GCG,GLA,0.2627048033387855
PRKDC<->SA,PRKDC,SA,0.2626967894841201
COIL<->EGFR,COIL,EGFR,0.26260939267771843
ADC<->MAF,ADC,MAF,0.26259267337310443
COIL<->EBP,COIL,EBP,0.2625897844963443
ACD<->LBR,ACD,LBR,0.2625858695856578
DBP<->UBC,DBP,UBC,0.26257468510372756
ATF<->ENV,ATF,ENV,0.2625710259649008
ECD<->PAM,ECD,PAM,0.26257085508416206
CEA<->DST,CEA,DST,0.26256347994969165
JK<->NCA,JK,NCA,0.2625455213346613
FYN<->GCG,FYN,GCG,0.2625192458557496
CPE<->EPOR,CPE,EPOR,0.2624690189024976
MVD<->TH,MVD,TH,0.26243499552070587
GSA<->IVL,GSA,IVL,0.26235032819184745
DAP<->NFI,DAP,NFI,0.26234614508508636
ABO<->SELL,ABO,SELL,0.2623099656088505
ARNT<->ATIII,ARNT,ATIII,0.26228744464914444
CDA<->MAL,CDA,MAL,0.2622648097875401
HRC<->TST,HRC,TST,0.2622583453302804
AGL<->CLU,AGL,CLU,0.2622535197376271
POLI<->PROC,POLI,PROC,0.2622335338061775
AMT<->CS,AMT,CS,0.26222683969249416
IGHV<->TXNIP,IGHV,TXNIP,0.2622100797634104
MTHFR<->RARA,MTHFR,RARA,0.26218595357142316
AHR<->CNP,AHR,CNP,0.26218415330762906
CF<->NRM,CF,NRM,0.2621715525124545
IGH<->MB,IGH,MB,0.26210149240813496
HF<->TRIO,HF,TRIO,0.26207004067460987
GGT<->MAF,GGT,MAF,0.2620630653587805
GLA<->TCRG,GLA,TCRG,0.26199492020701437
DHFR<->GAPDH,DHFR,GAPDH,0.261976249177081
ER<->MTOR,ER,MTOR,0.26195941885672286
CDA<->TPO,CDA,TPO,0.26193083913798054
VIT<->VWF,VIT,VWF,0.2619076668163015
CSK<->SSB,CSK,SSB,0.261901868295794
LPL<->PFP,LPL,PFP,0.2618976515879427
LCT<->PGP,LCT,PGP,0.26187555326824763
BAK<->RET,BAK,RET,0.2618258876477322
INA<->NBC,INA,NBC,0.26182054952710493
LBR<->ZNF,LBR,ZNF,0.26177835063601784
MNT<->TPA,MNT,TPA,0.26177820240704847
PRKDC<->VWF,PRKDC,VWF,0.26175563885959874
MET<->REL,MET,REL,0.2617400347834692
COPE<->WIRE,COPE,WIRE,0.26164954173207366
AGT<->NFI,AGT,NFI,0.26162740695350895
LBP<->PPL,LBP,PPL,0.2616245971490906
ADA<->NOG,ADA,NOG,0.2615241880724521
APC<->NCA,APC,NCA,0.261523204160803
ACD<->TEC,ACD,TEC,0.2614586385893676
MUCIN<->VIM,MUCIN,VIM,0.2614299668917057
AFM<->EGFR,AFM,EGFR,0.2614273190190442
HD<->RET,HD,RET,0.2614182610213352
AVP<->DBP,AVP,DBP,0.2613846589871171
CSK<->MIP,CSK,MIP,0.261356819180796
GAL<->MYC,GAL,MYC,0.2613426006051459
CAMP<->KY,CAMP,KY,0.26130757105741537
EPOR<->TCRG,EPOR,TCRG,0.2612829335610855
CAMP<->CAT,CAMP,CAT,0.26125177297041463
EGFR<->TNC,EGFR,TNC,0.2612497592588606
ER<->MNT,ER,MNT,0.26124824576248185
CASK<->PDGFRB,CASK,PDGFRB,0.2612232320559743
CAD<->TPR,CAD,TPR,0.26120231125062615
CEA<->LTA,CEA,LTA,0.2611458813473389
CEA<->RARA,CEA,RARA,0.26112435117452165
FADD<->HEEL,FADD,HEEL,0.2610535524661082
ADC<->VWF,ADC,VWF,0.2609894867989681
REL<->UNKNOWN,REL,UNKNOWN,0.26097396215652435
MVD<->REST,MVD,REST,0.2608863267904849
BAD<->HK,BAD,HK,0.26076973020831035
AR<->NET,AR,NET,0.2607525619314723
GPI<->WAC,GPI,WAC,0.2607489005674432
HLAC<->PKM,HLAC,PKM,0.26072915776445194
IMPDH<->RHO,IMPDH,RHO,0.260722853730542
EPOR<->NFI,EPOR,NFI,0.2607057356495472
PNP<->PRKDC,PNP,PRKDC,0.2606952775980989
IMPACT<->SCT,IMPACT,SCT,0.2606906437939111
PAP<->PURG,PAP,PURG,0.2606691478593347
IK<->MLL,IK,MLL,0.26059949890534
LIF<->MPI,LIF,MPI,0.26056367819164905
CBL<->TEC,CBL,TEC,0.2605550017263991
AGT<->SA,AGT,SA,0.2605375653758907
CPD<->NOG,CPD,NOG,0.2604947225493871
LCK<->MTAP,LCK,MTAP,0.2604715341068655
PTEN<->TRO,PTEN,TRO,0.26044743677464677
AGT<->GLA,AGT,GLA,0.26044416417735794
CSK<->SHB,CSK,SHB,0.2603820282733225
BF<->GALT,BF,GALT,0.260353796657502
SMN<->WHITE,SMN,WHITE,0.2602799326393702
HRC<->LPL,HRC,LPL,0.2602172605551076
CASK<->NLN,CASK,NLN,0.26014805649652967
BMF<->LAT,BMF,LAT,0.2601367919780031
LRP<->REL,LRP,REL,0.2601190561492747
HDX<->SELL,HDX,SELL,0.26009132847718835
CEBPD<->GDA,CEBPD,GDA,0.26004346954526486
PGR<->SCT,PGR,SCT,0.2600304964170069
ADC<->LBH,ADC,LBH,0.26000989848975936
BPI<->HEX,BPI,HEX,0.2599299075520557
ALB<->KY,ALB,KY,0.25986796069897816
CRK<->NBC,CRK,NBC,0.259847469795987
NBC<->TRH,NBC,TRH,0.259843551808257
CLU<->TNR,CLU,TNR,0.259824961126295
ARA<->CP,ARA,CP,0.2598117784767911
GAPDH<->PROC,GAPDH,PROC,0.2597946744774889
PRKDC<->TRO,PRKDC,TRO,0.25973631279441695
BF<->DAP,BF,DAP,0.2597262026996094
GAG<->MRP,GAG,MRP,0.2595934602850958
ALB<->GCL,ALB,GCL,0.25952164326163846
CRKL<->MMD,CRKL,MMD,0.2594941558783456
ER<->MHC,ER,MHC,0.2594753222418379
CAT<->HP,CAT,HP,0.2594745845890988
GLA<->MPI,GLA,MPI,0.2594494503446407
HBM<->MTP,HBM,MTP,0.259440511071934
HEEL<->LTA,HEEL,LTA,0.25941476910609196
MTE<->RHO,MTE,RHO,0.2593693518359344
AHR<->ARC,AHR,ARC,0.2593481359160718
BCR<->PREB,BCR,PREB,0.2593255227069917
FLT<->TRE,FLT,TRE,0.2593045255145726
ASPA<->HF,ASPA,HF,0.25920912354608616
ET<->MB,ET,MB,0.2592022416439296
GEM<->TEF,GEM,TEF,0.2591952905274132
AVP<->PFP,AVP,PFP,0.2591635486032743
NLN<->TIE,NLN,TIE,0.259102175292619
ECD<->STAR,ECD,STAR,0.25906186678071524
FGA<->HUD,FGA,HUD,0.2590108155474
MAX<->S,MAX,S,0.25900668970455853
HD<->IMPDH,HD,IMPDH,0.25899428023088317
FKHR<->RICTOR,FKHR,RICTOR,0.25894482100568
LPL<->LTA,LPL,LTA,0.2589006770891462
JUN<->SCL,JUN,SCL,0.2588336176652549
CEA<->LPL,CEA,LPL,0.2588240040769431
LYN<->SSB,LYN,SSB,0.2588018973848081
AFM<->MCC,AFM,MCC,0.25880097043829037
MVD<->PDC,MVD,PDC,0.25871631324605315
AGL<->CEBPD,AGL,CEBPD,0.25867398856835333
ADM<->CRP,ADM,CRP,0.25860751828510387
BHMT<->RHD,BHMT,RHD,0.2586003758921819
GCG<->STAR,GCG,STAR,0.25857722198001226
GLA<->SAT,GLA,SAT,0.2585585446397334
FEV<->WASH,FEV,WASH,0.2585422741304751
DHFR<->FLT,DHFR,FLT,0.25846397236859425
MCC<->MTHFR,MCC,MTHFR,0.25839200771247217
CIT<->GTT,CIT,GTT,0.2583780237592592
FER<->IGHD,FER,IGHD,0.2583738721915093
GALT<->GPCR,GALT,GPCR,0.2583216836324748
